"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","902797"," ","             5.56","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","906278"," ","             5.84","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","21","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","906542"," ","             2.15","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","954574"," ","            13.75","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","954607"," ","            12.75","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","155097"," ","              .95","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","40","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","236849"," ","                3","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","8","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","286688"," ","             5.61","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","386762"," ","             1.95","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","17","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","386804"," ","             5.28","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","387088"," ","              1.6","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
