CUSTOMER                      ,PAYEE                         ,PROC/PAY DATE       ,EFFECT/GOOD FUNDS/CH,CHECK/PAYMENT TRACE NUMBER    ,TOTAL CRED
SEARS HOLDINGS MANAGEMENT CORP,YOUNGS FARMS                  ,20101105            ,20101105            ,'771569636                    ,0016109.31

INVOICE DATE                  ,INVOICE/CREDIT MEMO NUMBER    ,PO NUMBER           ,OUTBOUND-FROM PARTY ,RETURN GOODS AUTH NUMBER ,STORE NUMBER   ,NET AMOUNT,ADJUSTMENT,GROSS AMOUNT   ,ORIGINAL INVOICE NUMBER  ,ADJUSTMENT REASON        ,NOTES,DOCUMENT DATE                 ,OTHER DISC AMT      ,DEPT NUMBER         
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09571          ,00000032.4,0000000000,0000000000032.4,                         ,                         ,,20101013                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09620          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09620          ,0000001.35,0000000000,000000000001.35,                         ,                         ,,20101009                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09621          ,00000029.9,0000000000,0000000000029.9,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09621          ,0000079.65,0000000000,000000000079.65,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09621          ,00000078.3,0000000000,0000000000078.3,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09621          ,0000028.35,0000000000,000000000028.35,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09621          ,00000051.3,0000000000,0000000000051.3,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,09621          ,00000045.9,0000000000,0000000000045.9,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09621          ,00000037.8,0000000000,0000000000037.8,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09625          ,00000021.6,0000000000,0000000000021.6,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09625          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09625          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09625          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09625          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,09625          ,0000009.45,0000000000,000000000009.45,                         ,                         ,,20101012                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09629          ,0000007.45,0000000000,000000000007.45,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09629          ,00000048.6,0000000000,0000000000048.6,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09629          ,00000035.1,0000000000,0000000000035.1,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09629          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09629          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,09629          ,0000022.95,0000000000,000000000022.95,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09629          ,0000000027,0000000000,000000000000027,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09633          ,00000053.9,0000000000,0000000000053.9,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09633          ,0000050.85,0000000000,000000000050.85,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09633          ,00000053.6,0000000000,0000000000053.6,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09633          ,00000019.9,0000000000,0000000000019.9,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09633          ,0000063.75,0000000000,000000000063.75,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,09633          ,00000083.6,0000000000,0000000000083.6,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09633          ,0000000060,0000000000,000000000000060,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09648          ,00000077.1,0000000000,0000000000077.1,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09648          ,0000088.55,0000000000,000000000088.55,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09648          ,00000064.5,0000000000,0000000000064.5,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09648          ,00000097.9,0000000000,0000000000097.9,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09648          ,00000095.4,0000000000,0000000000095.4,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,09648          ,0000063.25,0000000000,000000000063.25,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09648          ,0000120.55,0000000000,000000000120.55,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09674          ,0000063.45,0000000000,000000000063.45,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09674          ,0000047.25,0000000000,000000000047.25,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09674          ,00000037.8,0000000000,0000000000037.8,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09674          ,00000024.3,0000000000,0000000000024.3,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09674          ,00000035.1,0000000000,0000000000035.1,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,09674          ,00000070.2,0000000000,0000000000070.2,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09674          ,00000035.1,0000000000,0000000000035.1,                         ,                         ,,20101013                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09728          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101008                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09728          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09728          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101011                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09728          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09758          ,0000028.35,0000000000,000000000028.35,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09758          ,0000044.55,0000000000,000000000044.55,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09758          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09758          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09758          ,00000024.3,0000000000,0000000000024.3,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,09758          ,0000025.65,0000000000,000000000025.65,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09758          ,0000022.95,0000000000,000000000022.95,                         ,                         ,,20101013                      ,0000000000,'043                
