"  ","  ","08096424","                 0","     147","20120625","387410"," ","             3.45","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","419261"," ","            10.85","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","7","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","453574"," ","                2","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","488534"," ","            14.25","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","580593"," ","            19.15","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","601221"," ","             2.83","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","601426"," ","              .88","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","5","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","626838"," ","             7.98","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","628662"," ","            12.35","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","758753"," ","             1.17","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","771424"," ","              2.7","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","814151"," ","               17","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","851095"," ","              .98","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","906278"," ","             5.84","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","9","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","906542"," ","             2.15","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","13","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","155097"," ","              .95","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","236849"," ","                3","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","12","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
